name,page_url,icon_url,attribute_icon_url,power,energy,category,attribute,effect,learned_by_pets,filters,source,detail_error
复写,https://wiki.biligame.com/rocom/%E5%A4%8D%E5%86%99,https://patchwiki.biligame.com/images/rocom/e/e0/g0nnz4o2vym9p1xc6p7l7crr6o4je0j.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
落星,https://wiki.biligame.com/rocom/%E8%90%BD%E6%98%9F,https://patchwiki.biligame.com/images/rocom/0/0f/cfuyfb8bey4c7scjjg2v9amspxmdldo.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
拍击,https://wiki.biligame.com/rocom/%E6%8B%8D%E5%87%BB,https://patchwiki.biligame.com/images/rocom/f/f6/0ap4byejiiv82fo5508bzur7spb6wz5.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
音波弹,https://wiki.biligame.com/rocom/%E9%9F%B3%E6%B3%A2%E5%BC%B9,https://patchwiki.biligame.com/images/rocom/3/3e/3udgjr3a2nkr2354lrlch19te7u0q1b.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
许愿星,https://wiki.biligame.com/rocom/%E8%AE%B8%E6%84%BF%E6%98%9F,https://patchwiki.biligame.com/images/rocom/9/9f/tnom58ix8ltac2qdz2dh89owjhcsxty.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
星星撞击,https://wiki.biligame.com/rocom/%E6%98%9F%E6%98%9F%E6%92%9E%E5%87%BB,https://patchwiki.biligame.com/images/rocom/5/56/2eocpd50qt7y6ogp1tongzbzostbzko.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
能量炮,https://wiki.biligame.com/rocom/%E8%83%BD%E9%87%8F%E7%82%AE,https://patchwiki.biligame.com/images/rocom/8/8b/22aq46ftxggq5k3w3ybbr3f0al4zwj9.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
压扁,https://wiki.biligame.com/rocom/%E5%8E%8B%E6%89%81,https://patchwiki.biligame.com/images/rocom/7/70/3f928v01mzvptx7li1s3izrvayahgel.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
践踏,https://wiki.biligame.com/rocom/%E8%B7%B5%E8%B8%8F,https://patchwiki.biligame.com/images/rocom/6/64/lneemwnlkpdxnwv7h4ltwkp3wh0hdmc.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
湮灭,https://wiki.biligame.com/rocom/%E6%B9%AE%E7%81%AD,https://patchwiki.biligame.com/images/rocom/6/60/5700mfcn0pp0e3i8k95c65bnsjuk7yg.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
打鼾,https://wiki.biligame.com/rocom/%E6%89%93%E9%BC%BE,https://patchwiki.biligame.com/images/rocom/6/65/czune2a9soqivzso9fa9qtm32whsl8e.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
先发制人,https://wiki.biligame.com/rocom/%E5%85%88%E5%8F%91%E5%88%B6%E4%BA%BA,https://patchwiki.biligame.com/images/rocom/2/2a/1l0nz4v960abucgq2d817ruvmax416s.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
天旋地转,https://wiki.biligame.com/rocom/%E5%A4%A9%E6%97%8B%E5%9C%B0%E8%BD%AC,https://patchwiki.biligame.com/images/rocom/0/0d/lgcu137kryl8dydtsas8f1g5jquenu2.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
吨位压制,https://wiki.biligame.com/rocom/%E5%90%A8%E4%BD%8D%E5%8E%8B%E5%88%B6,https://patchwiki.biligame.com/images/rocom/d/d3/3f928v01mzvptx7li1s3izrvayahgel.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
以重制重,https://wiki.biligame.com/rocom/%E4%BB%A5%E9%87%8D%E5%88%B6%E9%87%8D,https://patchwiki.biligame.com/images/rocom/4/42/8iqttew4b8hn16u8mml7692w3lg8hn5.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
当头棒喝,https://wiki.biligame.com/rocom/%E5%BD%93%E5%A4%B4%E6%A3%92%E5%96%9D,https://patchwiki.biligame.com/images/rocom/c/ce/kyjoo76lh8309jwoy5c0zh10dcf2woa.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
后发制人,https://wiki.biligame.com/rocom/%E5%90%8E%E5%8F%91%E5%88%B6%E4%BA%BA,https://patchwiki.biligame.com/images/rocom/4/4e/rqh3gnllc6fwdkwqn7nohui2en41xje.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
加固,https://wiki.biligame.com/rocom/%E5%8A%A0%E5%9B%BA,https://patchwiki.biligame.com/images/rocom/0/0e/ps2q9cjnxcazv4p9j17w28l3txsp26x.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
鼓劲,https://wiki.biligame.com/rocom/%E9%BC%93%E5%8A%B2,https://patchwiki.biligame.com/images/rocom/7/74/oajjbzwwe16x7396qomspd384066jyi.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
耀眼,https://wiki.biligame.com/rocom/%E8%80%80%E7%9C%BC,https://patchwiki.biligame.com/images/rocom/c/c9/mmzd0wn1f5ygpf5cshnl6x8l74mg9g9.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
彗星,https://wiki.biligame.com/rocom/%E5%BD%97%E6%98%9F,https://patchwiki.biligame.com/images/rocom/4/47/26v7jiaa6btiyo478u8xcycgytjf7jb.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
消毒法,https://wiki.biligame.com/rocom/%E6%B6%88%E6%AF%92%E6%B3%95,https://patchwiki.biligame.com/images/rocom/f/f7/78eov6j3xevblrz7cj427mxplwni3yr.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
三连破,https://wiki.biligame.com/rocom/%E4%B8%89%E8%BF%9E%E7%A0%B4,https://patchwiki.biligame.com/images/rocom/6/6f/s2oh267qocytu6o3xyp7dig8qdm8xpu.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
热身运动,https://wiki.biligame.com/rocom/%E7%83%AD%E8%BA%AB%E8%BF%90%E5%8A%A8,https://patchwiki.biligame.com/images/rocom/2/29/n794splvfobhv8u64zt2z4kmldf3v6e.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
晒太阳,https://wiki.biligame.com/rocom/%E6%99%92%E5%A4%AA%E9%98%B3,https://patchwiki.biligame.com/images/rocom/e/e5/c101i37mocd5yon1nlxkz86dp0vqu3i.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
有效预防,https://wiki.biligame.com/rocom/%E6%9C%89%E6%95%88%E9%A2%84%E9%98%B2,https://patchwiki.biligame.com/images/rocom/c/c5/53hf4qg6rwoyyhhptnt4saovpxkpyla.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,防御,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
嗜痛,https://wiki.biligame.com/rocom/%E5%97%9C%E7%97%9B,https://patchwiki.biligame.com/images/rocom/0/0b/pi39rxtn93473fmxturku9so5u4sr4o.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,防御,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
吓退,https://wiki.biligame.com/rocom/%E5%90%93%E9%80%80,https://patchwiki.biligame.com/images/rocom/b/b8/ezpwek4u1nf1i2ndbs2tbd41t94zbnb.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,防御,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
埋伏,https://wiki.biligame.com/rocom/%E5%9F%8B%E4%BC%8F,https://patchwiki.biligame.com/images/rocom/e/e0/12njkt382y80dmexw0bn3saetr957ms.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
逆袭,https://wiki.biligame.com/rocom/%E9%80%86%E8%A2%AD,https://patchwiki.biligame.com/images/rocom/0/09/2xf759wjwkek1e9c4g7vhe2eytirrcy.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,物攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
摇篮曲,https://wiki.biligame.com/rocom/%E6%91%87%E7%AF%AE%E6%9B%B2,https://patchwiki.biligame.com/images/rocom/2/24/saba0n0pos3pi1rz0os01wbq1vwwa9x.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,状态,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
倾泻,https://wiki.biligame.com/rocom/%E5%80%BE%E6%B3%BB,https://patchwiki.biligame.com/images/rocom/2/2f/hzcp0597frht4g8e43m9hzwhjtshcmw.png,https://patchwiki.biligame.com/images/rocom/6/69/nc77midbqeafn7i2snh5a5h16ctdi0o.png,0,,魔攻,普通,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""普通""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
种子弹,https://wiki.biligame.com/rocom/%E7%A7%8D%E5%AD%90%E5%BC%B9,https://patchwiki.biligame.com/images/rocom/c/c6/au6pow813lqe15lx8u7axt28ykpv2ns.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,物攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
荆棘爪,https://wiki.biligame.com/rocom/%E8%8D%86%E6%A3%98%E7%88%AA,https://patchwiki.biligame.com/images/rocom/5/5a/ltm06cprw7zeg7wlp45vo833s1v3m1s.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,物攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
仙人掌刺击,https://wiki.biligame.com/rocom/%E4%BB%99%E4%BA%BA%E6%8E%8C%E5%88%BA%E5%87%BB,https://patchwiki.biligame.com/images/rocom/e/e4/qmg39369noiygo9p4k4tiois4xjbtl0.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,物攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
刺藤,https://wiki.biligame.com/rocom/%E5%88%BA%E8%97%A4,https://patchwiki.biligame.com/images/rocom/8/81/0uuxasnpiqfh5mia6rz12bdwyyi7ok0.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,物攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
藤绞,https://wiki.biligame.com/rocom/%E8%97%A4%E7%BB%9E,https://patchwiki.biligame.com/images/rocom/3/36/d4d20uwcxwj2q0gh149n5ezt8760mwt.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,物攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
光能聚集,https://wiki.biligame.com/rocom/%E5%85%89%E8%83%BD%E8%81%9A%E9%9B%86,https://patchwiki.biligame.com/images/rocom/b/b0/k9zgp6w8yypvb8wy2bnde2y9jlu8slt.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,魔攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
徒长,https://wiki.biligame.com/rocom/%E5%BE%92%E9%95%BF,https://patchwiki.biligame.com/images/rocom/5/50/s5toniuyg91wv9obse5g19c0sd98orb.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
盛开,https://wiki.biligame.com/rocom/%E7%9B%9B%E5%BC%80,https://patchwiki.biligame.com/images/rocom/8/81/k59zkgq1gg8f8o20t6cjngd94vmnz8l.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
根吸收,https://wiki.biligame.com/rocom/%E6%A0%B9%E5%90%B8%E6%94%B6,https://patchwiki.biligame.com/images/rocom/f/f6/i2upwtqg6sarzxitjmop6yuyz0wihvq.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
氧输送,https://wiki.biligame.com/rocom/%E6%B0%A7%E8%BE%93%E9%80%81,https://patchwiki.biligame.com/images/rocom/d/da/aji0ys3sj7zeux0s2kcuvlnk5pmzpbg.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
孢子,https://wiki.biligame.com/rocom/%E5%AD%A2%E5%AD%90,https://patchwiki.biligame.com/images/rocom/d/d2/1gqansjgpb1l1ytn00ue29vev6606jn.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
芳香诱引,https://wiki.biligame.com/rocom/%E8%8A%B3%E9%A6%99%E8%AF%B1%E5%BC%95,https://patchwiki.biligame.com/images/rocom/3/3c/p9af7nrtobhgdqaecezx2y23xbwkayt.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
丰饶,https://wiki.biligame.com/rocom/%E4%B8%B0%E9%A5%B6,https://patchwiki.biligame.com/images/rocom/c/c3/p2xzep31dovre9rih2fi2g4q8xd3wnx.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
移花接木,https://wiki.biligame.com/rocom/%E7%A7%BB%E8%8A%B1%E6%8E%A5%E6%9C%A8,https://patchwiki.biligame.com/images/rocom/a/a8/sh94sx6ve623kdgtlv801ogypguh2ar.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
光合作用,https://wiki.biligame.com/rocom/%E5%85%89%E5%90%88%E4%BD%9C%E7%94%A8,https://patchwiki.biligame.com/images/rocom/5/5b/ttwiv8486eok096c9hinyola718ap28.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,状态,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
酶浓度调整,https://wiki.biligame.com/rocom/%E9%85%B6%E6%B5%93%E5%BA%A6%E8%B0%83%E6%95%B4,https://patchwiki.biligame.com/images/rocom/7/71/ooplinuutylkjfzw17d02p3gal3ydf5.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,防御,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
蜡质膜,https://wiki.biligame.com/rocom/%E8%9C%A1%E8%B4%A8%E8%86%9C,https://patchwiki.biligame.com/images/rocom/b/b6/hzfjcm4r5ip3s00mp5b4at6el7332b6.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,防御,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
汲取,https://wiki.biligame.com/rocom/%E6%B1%B2%E5%8F%96,https://patchwiki.biligame.com/images/rocom/e/e4/ixieggz0o76p5usoa7i0iq4o0x1vfdq.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,魔攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
飞叶,https://wiki.biligame.com/rocom/%E9%A3%9E%E5%8F%B6,https://patchwiki.biligame.com/images/rocom/1/19/artt3a4so8otjpqgk6guqtwwo0e7zzy.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,物攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
种皮爆裂,https://wiki.biligame.com/rocom/%E7%A7%8D%E7%9A%AE%E7%88%86%E8%A3%82,https://patchwiki.biligame.com/images/rocom/a/a4/f9lxvvvdl6vbtqnsfjq944lk89rybmu.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,物攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
花香,https://wiki.biligame.com/rocom/%E8%8A%B1%E9%A6%99,https://patchwiki.biligame.com/images/rocom/9/9e/2dh334svolw734deug73jy4nzmc93vv.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,魔攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
棘突,https://wiki.biligame.com/rocom/%E6%A3%98%E7%AA%81,https://patchwiki.biligame.com/images/rocom/e/ee/hwwbr2zgt2k56medvh2cimahmzxc6zi.png,https://patchwiki.biligame.com/images/rocom/1/12/b8bsilucec9a98rsmqkmxt06c4mnnix.png,0,,魔攻,草,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""草""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
